player_id,batsman,bat_hand,matches_played,runs_scored,balls_faced,batting_strike_rate,dismissals,boundary_runs,boundary_balls,4s,6s,dots,dot_percent,boundary_percent,batting_average,Country
348152,Usman Qadir,LHB,32,151,147,102.72,15,68,15,11,4,58,39.46,45.03,10.07,Pakistan
1156492,Edward Beard,RHB,10,150,127,118.11,7,70,16,13,3,51,40.16,46.67,21.43,Isle of Man
43872,Zohaib Khan,RHB,20,150,130,115.38,14,68,16,14,2,45,34.62,45.33,10.71,Pakistan
1161050,Sediqullah Atal,LHB,9,150,156,96.15,9,72,14,6,8,75,48.08,48.0,16.67,Afghanistan
1283103,Muhammad Amin,RHB,6,150,113,132.74,6,106,24,19,5,54,47.79,70.67,25.0,Eswatini
345284,Mahmud Jasat,LHB,12,150,201,74.63,10,40,9,7,2,104,51.74,26.67,15.0,Panama
424176,Rongsen Jonathan,RHB,6,150,153,98.04,5,64,15,13,2,61,39.87,42.67,30.0,India
1273278,Imal Zuwak,RHB,12,149,175,85.14,9,70,16,13,3,92,52.57,46.98,16.56,Sweden
1093679,Naveed Pathan,RHB,8,149,128,116.41,6,82,17,10,7,54,42.19,55.03,24.83,Thailand
1380565,Robinson Obuya,RHB,11,149,122,122.13,10,96,21,15,6,61,50.0,64.43,14.9,Uganda
820681,Amir Jangoo,LHB,12,149,185,80.54,12,80,17,11,6,109,58.92,53.69,12.42,West Indies
523825,Ali Saleem,RHB,12,149,152,98.03,11,62,12,5,7,71,46.71,41.61,13.55,Norway
1397994,Mohammad Ahnaff,RHB,8,149,121,123.14,7,90,19,12,7,52,42.98,60.4,21.29,Qatar
698317,Ruben Trumpelmann,RHB,14,149,121,123.14,8,90,19,12,7,49,40.5,60.4,18.62,Namibia
307775,Rezza Gaznavi,RHB,15,149,190,78.42,16,60,14,12,2,107,56.32,40.27,9.31,Singapore
806991,Farhaan Sayanvala,RHB,9,149,123,121.14,5,62,14,11,3,41,33.33,41.61,29.8,South Africa
339095,Dieter Klein,RHB,26,149,138,107.97,18,70,15,10,5,54,39.13,46.98,8.28,Germany
605687,Willem Ludick,RHB,13,148,109,135.78,8,68,14,8,6,31,28.44,45.95,18.5,South Africa
17991,Graham Napier,RHB,16,148,86,172.09,11,98,18,5,13,27,31.4,66.22,13.45,England
1153767,Vikramjit Singh,LHB,12,148,136,108.82,12,84,17,9,8,66,48.53,56.76,12.33,Netherlands
1126045,Nishan Madushka,RHB,10,148,162,91.36,9,66,14,9,5,76,46.91,44.59,16.44,Sri Lanka
906783,Obed McCoy,LHB,28,148,141,104.96,18,108,22,12,10,82,58.16,72.97,8.22,West Indies
1129638,Ben Lockrose,RHB,11,148,88,168.18,7,104,22,14,8,30,34.09,70.27,21.14,New Zealand
44415,Darryl Brown,RHB,6,147,106,138.68,5,80,17,11,6,31,29.25,54.42,29.4,South Africa
1072594,Andile Mokgakane,RHB,10,147,143,102.8,7,52,11,7,4,53,37.06,35.37,21.0,South Africa
314622,Krishmar Santokie,LHB,25,147,159,92.45,17,76,15,7,8,81,50.94,51.7,8.65,West Indies
688407,Chetan Bist,RHB,6,147,140,105.0,4,64,14,10,4,52,37.14,43.54,36.75,India
307189,Ramon Sealy,RHB,8,147,122,120.49,8,98,21,14,7,60,49.18,66.67,18.38,Cayman Islands
1280690,Cyrus Kakuru,RHB,19,146,147,99.32,15,74,18,17,1,70,47.62,50.68,9.73,Uganda
25051,Mahuru Dai,RHB,11,146,163,89.57,11,32,8,8,0,57,34.97,21.92,13.27,Papua New Guinea
735835,Aditya Kaushik,RHB,8,146,145,100.69,8,82,18,13,5,71,48.97,56.16,18.25,India
28160,Paras Dogra,RHB,7,146,109,133.94,7,102,20,9,11,47,43.12,69.86,20.86,India
814241,Deepraj Gaonkar,RHB,9,146,106,137.74,7,96,20,12,8,40,37.74,65.75,20.86,India
387046,Amir Ali,RHB,11,146,101,144.55,8,82,19,16,3,33,32.67,56.16,18.25,Oman
633445,Hisham Sheikh,RHB,8,146,154,94.81,9,42,10,9,1,54,35.06,28.77,16.22,Saudi Arabia
1380679,Shahid Afridi,RHB,7,146,86,169.77,7,116,24,14,10,35,40.7,79.45,20.86,Germany
297592,Luke Fletcher,RHB,25,146,123,118.7,16,84,16,6,10,49,39.84,57.53,9.12,England
1070195,Harvik Desai,RHB,8,146,105,139.05,7,108,24,18,6,48,45.71,73.97,20.86,India
466090,Shaylen Pillay,RHB,13,145,151,96.03,11,52,12,10,2,65,43.05,35.86,13.18,South Africa
1058924,Nasrulla Rana,RHB,22,145,137,105.84,15,82,16,7,9,68,49.64,56.55,9.67,Hong Kong
41244,Kashif Bhatti,RHB,17,145,160,90.62,9,74,15,8,7,80,50.0,51.03,16.11,Pakistan
327947,Dane Paterson,RHB,28,145,120,120.83,12,62,14,11,3,43,35.83,42.76,12.08,South Africa
393289,Shaun von Berg,RHB,19,144,133,108.27,11,62,15,14,1,45,33.83,43.06,13.09,South Africa
1246467,Ishaan Gadekar,LHB,4,144,81,177.78,3,110,24,17,7,30,37.04,76.39,48.0,India
1188609,Delawar Khan,RHB,13,144,113,127.43,11,94,18,7,11,55,48.67,65.28,13.09,Denmark
346914,Ben Slater,LHB,10,144,125,115.2,9,90,21,18,3,56,44.8,62.5,16.0,England
1182028,Anilkumar Natubhai Ahir,RHB,12,144,140,102.86,12,84,17,9,8,76,54.29,58.33,12.0,Panama
1230635,Wahidullah Usmani,RHB,7,144,149,96.64,8,68,16,14,2,74,49.66,47.22,18.0,Belgium
447261,Deepak Chahar,RHB,19,144,109,132.11,11,86,16,5,11,43,39.45,59.72,13.09,India
1048915,Abdul Rahman Bhadelia,RHB,7,144,130,110.77,5,52,12,10,2,37,28.46,36.11,28.8,Singapore
488998,Tshepang Dithole,LHB,9,144,141,102.13,8,56,13,11,2,55,39.01,38.89,18.0,South Africa
537119,Mohit Sharma,RHB,28,144,141,102.13,16,76,16,10,6,67,47.52,52.78,9.0,India
1284541,Zain Ul Abidin,LHB,14,144,112,128.57,8,70,14,7,7,37,33.04,48.61,18.0,Saudi Arabia
1299794,Tarang Gohel,RHB,6,143,81,176.54,5,112,24,16,8,30,37.04,78.32,28.6,India
1271991,Usman Arif,RHB,8,143,71,201.41,8,118,21,4,17,31,43.66,82.52,17.88,Norway
46797,Andrew Puttick,LHB,3,143,168,85.12,3,52,12,10,2,70,41.67,36.36,47.67,South Africa
1286508,Roland Amah,RHB,13,143,200,71.5,12,54,13,12,1,108,54.0,37.76,11.92,Cameroon
1163165,Christiaan Forbes,-,11,143,166,86.14,12,94,23,22,1,102,61.45,65.73,11.92,Eswatini
1139511,Parvez Hossain Emon,LHB,12,143,155,92.26,14,98,20,11,9,94,60.65,68.53,10.21,Bangladesh
703323,Ihsanullah,RHB,8,143,95,150.53,7,106,23,16,7,38,40.0,74.13,20.43,Afghanistan
227757,Ali Khan,RHB,10,143,104,137.5,9,72,13,3,10,32,30.77,50.35,15.89,Pakistan
510823,Justin Greaves,RHB,9,143,141,101.42,8,80,19,17,2,69,48.94,55.94,17.88,West Indies
1070986,Heath Richards,RHB,8,143,120,119.17,8,98,22,17,5,59,49.17,68.53,17.88,United States of America
1267511,Slobodan Tosic,RHB,9,142,235,60.43,6,40,10,10,0,133,56.6,28.17,23.67,Serbia
557298,Daniel Worrall,RHB,23,142,125,113.6,10,72,16,12,4,50,40.0,50.7,14.2,Australia
1174024,Sandeep Goud,RHB,18,142,144,98.61,14,52,10,4,6,56,38.89,36.62,10.14,Oman
1131753,Vishvaraj Jadeja,RHB,7,142,105,135.24,6,78,17,12,5,31,29.52,54.93,23.67,India
1173272,Bayley Wiggins,RHB,14,142,115,123.48,13,88,20,16,4,51,44.35,61.97,10.92,New Zealand
233238,Akeem Dodson,LHB,6,142,140,101.43,6,84,20,18,2,72,51.43,59.15,23.67,United States of America
482018,Jean Marais,RHB,4,142,127,111.81,4,78,19,18,1,54,42.52,54.93,35.5,South Africa
1167819,Narawit Nuntarach,RHB,17,142,206,68.93,15,38,9,8,1,104,50.49,26.76,9.47,Thailand
523245,Andrew Reyes,RHB,13,141,173,81.5,13,56,14,14,0,86,49.71,39.72,10.85,Gibraltar
423842,Anand Singh,RHB,5,141,125,112.8,5,78,18,15,3,52,41.6,55.32,28.2,India
1344829,Rizwan Butt,RHB,18,141,107,131.78,16,80,15,5,10,38,35.51,56.74,8.81,Bahrain
603411,Jay Lenton,LHB,11,141,105,134.29,7,72,15,9,6,38,36.19,51.06,20.14,Australia
1112223,Zak Tribe,RHB,11,141,150,94.0,10,64,15,13,2,68,45.33,45.39,14.1,Jersey
649015,Onias Bascome,RHB,14,141,145,97.24,14,94,21,16,5,82,56.55,66.67,10.07,Bermuda
990147,Akbar Ali,RHB,13,141,121,116.53,8,68,14,8,6,44,36.36,48.23,17.62,Bangladesh
1321185,Kuldeep,RHB,5,140,106,132.08,5,86,19,14,5,46,43.4,61.43,28.0,Portugal
545970,Michael Loubser,LHB,7,140,83,168.67,6,86,17,8,9,25,30.12,61.43,23.33,South Africa
481979,Anrich Nortje,RHB,34,140,145,96.55,19,68,16,14,2,68,46.9,48.57,7.37,South Africa
262159,Mbasa Gqadushe,LHB,16,140,161,86.96,13,60,15,15,0,85,52.8,42.86,10.77,South Africa
343305,Bilawal Bhatti,RHB,22,140,116,120.69,13,66,13,6,7,43,37.07,47.14,10.77,Pakistan
6973,Peter Nevill,RHB,17,140,128,109.38,10,76,18,16,2,54,42.19,54.29,14.0,Australia
485562,Gareth Dukes,RHB,12,140,72,194.44,9,92,18,8,10,19,26.39,65.71,15.56,South Africa
1062364,Blayde Capell,LHB,10,139,129,107.75,10,98,24,23,1,75,58.14,70.5,13.9,South Africa
1153700,Lucky Ali,LHB,13,139,174,79.89,10,36,9,9,0,86,49.43,25.9,13.9,Denmark
307075,Ruvindu Gunasekera,LHB,5,139,118,117.8,6,96,20,12,8,61,51.69,69.06,23.17,Canada
585555,Tarun Sandeep,-,6,139,130,106.92,4,80,20,20,0,57,43.85,57.55,34.75,Eswatini
946517,Dion Myers,RHB,8,139,116,119.83,8,60,14,12,2,36,31.03,43.17,17.38,Zimbabwe
1101858,Aziz Mohammad,RHB,7,139,99,140.4,7,110,22,11,11,53,53.54,79.14,19.86,Belgium
547095,Saifullah Bangash,RHB,12,139,123,113.01,9,54,13,12,1,42,34.15,38.85,15.44,Pakistan
701227,Ainool Hafizs,RHB,17,139,144,96.53,17,54,12,9,3,58,40.28,38.85,8.18,Malaysia
1013201,Jitin Singh,RHB,9,139,132,105.3,10,76,19,19,0,61,46.21,54.68,13.9,Tanzania
279554,Ishank Jaggi,RHB,6,139,134,103.73,4,74,17,14,3,57,42.54,53.24,34.75,India
43685,Yasir Shah,RHB,32,138,161,85.71,26,72,16,12,4,85,52.8,52.17,5.31,Pakistan
585463,Godfred Bakiweyem,RHB,20,138,165,83.64,10,22,5,4,1,81,49.09,15.94,13.8,Ghana
969379,Hiten Dalal,RHB,9,138,113,122.12,9,94,20,13,7,52,46.02,68.12,15.33,India
595759,Tumi Koto,RHB,7,138,112,123.21,7,78,19,18,1,43,38.39,56.52,19.71,South Africa
543184,Sohail Mahmoud,RHB,14,138,154,89.61,9,60,14,12,2,73,47.4,43.48,15.33,South Africa
1273282,Dipanjan Dey,RHB,6,138,113,122.12,4,54,12,9,3,37,32.74,39.13,34.5,Sweden
1280658,Ridwan Abdulkareem,RHB,13,138,175,78.86,10,64,13,7,6,99,56.57,46.38,13.8,Nigeria
1229938,Greg Ford,RHB,10,138,112,123.21,4,74,17,14,3,36,32.14,53.62,34.5,Ireland
1197882,Paul Manning,RHB,13,138,203,67.98,11,46,11,10,1,115,56.65,33.33,12.55,Cayman Islands
459257,Tymal Mills,RHB,40,138,146,94.52,23,86,19,14,5,79,54.11,62.32,6.0,England
366725,Oshada Fernando,RHB,8,138,123,112.2,7,74,16,11,5,54,43.9,53.62,19.71,Sri Lanka
42495,Raheel Majeed,RHB,5,138,107,128.97,4,84,19,15,4,46,42.99,60.87,34.5,Pakistan
1312418,Trembeath-Moro,LHB,7,137,152,90.13,5,64,14,10,4,75,49.34,46.72,27.4,Spain
653033,Priyamal Perera,RHB,6,137,128,107.03,7,68,15,11,4,51,39.84,49.64,19.57,Sri Lanka
1020269,Morgan Topping,RHB,6,137,124,110.48,6,72,15,9,6,53,42.74,52.55,22.83,Ireland
1046603,Mudassar Muhammad,RHB,7,137,144,95.14,7,68,15,11,4,69,47.92,49.64,19.57,Germany
36947,Derek de Boorder,RHB,9,137,127,107.87,7,58,12,7,5,43,33.86,42.34,19.57,New Zealand
1144658,Anique Uddin,RHB,12,137,172,79.65,11,38,9,8,1,76,44.19,27.74,12.45,Denmark
414971,Craig Wallace,RHB,12,136,130,104.62,8,66,15,12,3,51,39.23,48.53,17.0,Scotland
580989,Khalid Zahid,RHB,12,136,108,125.93,11,68,16,14,2,38,35.19,50.0,12.36,Sweden
536363,Clayton Bosch,RHB,5,136,93,146.24,1,90,19,12,7,33,35.48,66.18,136.0,South Africa
516372,Abass Gbla,RHB,18,136,155,87.74,16,70,15,10,5,86,55.48,51.47,8.5,Sierra Leone
524812,Kishen Velani,RHB,12,136,128,106.25,12,82,19,16,3,66,51.56,60.29,11.33,England
1125867,Mohammad Boota,RHB,15,136,114,119.3,8,72,15,9,6,45,39.47,52.94,17.0,United Arab Emirates
554701,Shubham Ranjane,RHB,5,135,123,109.76,4,64,14,10,4,46,37.4,47.41,33.75,United States of America
278688,Waldo Lategan,LHB,6,135,141,95.74,5,72,17,15,2,73,51.77,53.33,27.0,South Africa
316318,Khalid Usman,RHB,16,135,114,118.42,7,62,14,11,3,39,34.21,45.93,19.29,Pakistan
518673,Lorne Burns,RHB,11,135,119,113.45,9,64,15,13,2,39,32.77,47.41,15.0,Spain
1155503,Joao Hou,RHB,9,135,134,100.75,4,56,13,11,2,56,41.79,41.48,33.75,Mozambique
1156458,Peter Gallagher,RHB,17,135,107,126.17,14,96,20,12,8,53,49.53,71.11,9.64,Finland
948567,Ludwig Kaestner,RHB,6,134,144,93.06,5,52,13,13,0,59,40.97,38.81,26.8,South Africa
823339,Ahmer Bin Nasir,RHB,6,134,113,118.58,4,52,13,13,0,31,27.43,38.81,33.5,Bahrain
390724,Sumeet Verma,RHB,5,134,82,163.41,5,94,18,7,11,31,37.8,70.15,26.8,India
1156621,Paul Hennessy,RHB,8,134,142,94.37,7,48,10,6,4,61,42.96,35.82,19.14,Spain
232356,Ronnie Hira,LHB,11,134,101,132.67,8,80,17,11,6,41,40.59,59.7,16.75,New Zealand
1246422,Denish Das,RHB,8,133,150,88.67,8,62,13,8,5,74,49.33,46.62,16.62,India
310953,Ganesh Satish,RHB,6,133,146,91.1,5,56,14,14,0,63,43.15,42.11,26.6,India
1152716,Javelle Glen,LHB,11,133,111,119.82,8,90,18,9,9,57,51.35,67.67,16.62,West Indies
554700,Nikhil Naik,RHB,7,133,116,114.66,5,76,15,7,8,48,41.38,57.14,26.6,India
1046655,Rahel Khan,-,7,133,103,129.13,7,96,20,12,8,56,54.37,72.18,19.0,Sweden
1171647,Avneesh Sudha,RHB,4,133,109,122.02,4,80,19,17,2,39,35.78,60.15,33.25,India
495551,Sheldon Cottrell,RHB,31,133,125,106.4,19,88,18,10,8,69,55.2,66.17,7.0,West Indies
631545,Matthew Carter,RHB,25,132,131,100.76,14,66,14,9,5,59,45.04,50.0,9.43,England
348049,Nasum Ahmed,LHB,31,132,149,88.59,20,72,16,12,4,81,54.36,54.55,6.6,Bangladesh
380990,Simon Khomari,LHB,12,132,149,88.59,11,42,10,9,1,65,43.62,31.82,12.0,South Africa
32540,Cheteshwar Pujara,RHB,5,132,104,126.92,6,86,19,14,5,40,38.46,65.15,22.0,India
596437,Glen Adams,RHB,9,132,106,124.53,9,66,15,12,3,40,37.74,50.0,14.67,South Africa
44408,Tumelo Bodibe,RHB,11,132,130,101.54,8,52,11,7,4,51,39.23,39.39,16.5,South Africa
693975,Sahan Arachchige,LHB,12,132,137,96.35,7,60,13,9,4,60,43.8,45.45,18.86,Sri Lanka
1198880,Kushalkumar Mendon,RHB,8,131,125,104.8,4,58,13,10,3,53,42.4,44.27,32.75,Czech Republic
1145103,Oli Carter,RHB,7,131,89,147.19,6,90,19,12,7,34,38.2,68.7,21.83,England
6903,Clint McKay,RHB,20,131,126,103.97,12,46,10,7,3,43,34.13,35.11,10.92,Australia
272385,Josh Lalor,RHB,28,131,146,89.73,21,52,12,10,2,63,43.15,39.69,6.24,Australia
1030753,Sol Budinger,LHB,13,131,113,115.93,11,74,17,14,3,53,46.9,56.49,11.91,England
1155526,Peter Aho,RHB,15,131,128,102.34,9,42,10,9,1,51,39.84,32.06,14.56,Nigeria
269332,Muktar Ali,RHB,17,131,136,96.32,11,72,14,6,8,70,51.47,54.96,11.91,Bangladesh
1153753,Burhan Niaz,RHB,8,130,145,89.66,6,68,14,8,6,77,53.1,52.31,21.67,Belgium
949205,Salman Khan,RHB,7,130,118,110.17,7,54,12,9,3,39,33.05,41.54,18.57,India
596484,Danie Rossouw,RHB,3,130,106,122.64,2,54,13,12,1,34,32.08,41.54,65.0,South Africa
327950,Dewald Botha,RHB,6,130,109,119.27,4,70,16,13,3,41,37.61,53.85,32.5,South Africa
1126694,Darius D'Silva,RHB,8,130,146,89.04,4,36,9,9,0,59,40.41,27.69,32.5,United Arab Emirates
1252585,Shubham Dubey,LHB,8,130,102,127.45,6,74,16,11,5,35,34.31,56.92,21.67,India
1267508,Jacob Albin,RHB,15,130,168,77.38,9,54,13,12,1,93,55.36,41.54,14.44,Bulgaria
1323415,Justin Mosca,LHB,9,130,109,119.27,7,84,19,15,4,51,46.79,64.62,18.57,Italy
624813,Khalid Kail,RHB,5,130,83,156.63,2,88,18,10,8,27,32.53,67.69,65.0,
747067,Josh Bohannon,RHB,17,130,140,92.86,13,40,10,10,0,57,40.71,30.77,10.0,England
344318,Raheel Ameer,RHB,4,130,90,144.44,3,82,17,10,7,34,37.78,63.08,43.33,Pakistan
373439,Abul Hasan,LHB,20,130,138,94.2,10,66,15,12,3,67,48.55,50.77,13.0,Bangladesh
422104,Pavan Deshpande,LHB,5,129,106,121.7,4,56,13,11,2,34,32.08,43.41,32.25,India
1246518,Karan Sharma,RHB,10,129,153,84.31,8,60,14,12,2,71,46.41,46.51,16.12,India
1342166,Pushkar Sharma,LHB,8,129,122,105.74,6,74,17,14,3,59,48.36,57.36,21.5,Kenya
252850,Jonathan Barry,RHB,9,128,177,72.32,6,48,12,12,0,95,53.67,37.5,21.33,Bahamas
1195143,Tim Tector,RHB,11,128,110,116.36,11,64,14,10,4,42,38.18,50.0,11.64,Ireland
555853,Mark Steketee,RHB,30,128,135,94.81,24,68,14,8,6,71,52.59,53.12,5.33,Australia
598933,Babul Kumar,RHB,3,128,88,145.45,2,90,21,18,3,33,37.5,70.31,64.0,India
49758,Lasith Malinga,RHB,23,128,123,104.07,12,74,16,11,5,59,47.97,57.81,10.67,Sri Lanka
1202786,Sakibul Gani,RHB,5,128,94,136.17,4,70,15,10,5,29,30.85,54.69,32.0,India
1143151,Muhammed Manga,RHB,7,128,171,74.85,8,44,9,5,4,96,56.14,34.38,16.0,Gambia
470909,Antonius Staal,RHB,13,127,100,127.0,9,70,14,7,7,41,41.0,55.12,14.11,Netherlands
362710,David Payne,RHB,27,127,117,108.55,17,50,9,2,7,46,39.32,39.37,7.47,England
1204128,Khaibar Deldar,RHB,11,127,109,116.51,11,88,19,13,6,59,54.13,69.29,11.55,Hungary
1318767,Sachin Mandy,RHB,11,127,124,102.42,10,72,16,12,4,61,49.19,56.69,12.7,Germany
44656,Stephen Cook,RHB,5,127,112,113.39,5,68,17,17,0,43,38.39,53.54,25.4,South Africa
11718,Nick Compton,RHB,8,127,103,123.3,8,68,17,17,0,38,36.89,53.54,15.88,England
1318868,Alester Kadowaki Fleming,RHB,3,127,79,160.76,2,52,12,10,2,14,17.72,40.94,63.5,
1036585,Oliver Hald,LHB,12,126,106,118.87,8,64,13,7,6,44,41.51,50.79,15.75,Denmark
547085,Saad Ali,LHB,6,126,100,126.0,7,56,12,8,4,27,27.0,44.44,18.0,Pakistan
1043925,John Matchett,RHB,6,126,79,159.49,4,100,20,10,10,36,45.57,79.37,31.5,Ireland
1230629,Khalid Ahmadi,RHB,12,126,75,168.0,7,94,20,13,7,27,36.0,74.6,18.0,Belgium
440828,Rishav Das,RHB,8,125,124,100.81,7,52,12,10,2,47,37.9,41.6,17.86,India
950309,Waheed Ahmed,RHB,12,125,106,117.92,7,78,15,6,9,46,43.4,62.4,17.86,United Arab Emirates
934943,Rohit Sharma,RHB,5,125,73,171.23,2,60,11,3,8,12,16.44,48.0,62.5,India
1287097,Kervon Hinds,LHB,10,125,115,108.7,11,64,13,7,6,53,46.09,51.2,11.36,Bahamas
1273286,Choudry Share Ali,RHB,5,125,98,127.55,4,68,15,11,4,40,40.82,54.4,31.25,Sweden
698321,Ruan de Swardt,LHB,11,125,130,96.15,11,50,11,8,3,52,40.0,40.0,11.36,South Africa
1155516,Richmond Baaleri,RHB,10,125,175,71.43,10,34,8,7,1,92,52.57,27.2,12.5,Ghana
595926,Christoffel Klijnhans,LHB,4,125,120,104.17,3,64,15,13,2,53,44.17,51.2,41.67,South Africa
1058510,Anil Sah,RHB,7,125,108,115.74,7,86,17,8,9,58,53.7,68.8,17.86,Nepal
436749,Fayyaz Butt,RHB,17,124,123,100.81,7,54,12,9,3,49,39.84,43.55,17.71,Oman
595956,Eben Botha,LHB,5,124,77,161.04,4,92,21,17,4,30,38.96,74.19,31.0,South Africa
1129365,Nick Kwant,LHB,10,124,108,114.81,9,60,13,9,4,45,41.67,48.39,13.78,New Zealand
39823,Adnan Raees,LHB,5,123,84,146.43,3,74,15,8,7,25,29.76,60.16,41.0,Pakistan
594274,Isaac Dikgale,RHB,8,123,102,120.59,7,62,14,11,3,33,32.35,50.41,17.57,South Africa
605360,Akshay Wadkar,RHB,7,123,126,97.62,6,58,14,13,1,52,41.27,47.15,20.5,India
1037565,Fitri Sham,LHB,20,123,126,97.62,16,64,12,4,8,63,50.0,52.03,7.69,Malaysia
1161443,Ranjung Mikyo Dorji,RHB,14,123,165,74.55,14,54,10,3,7,95,57.58,43.9,8.79,Bhutan
574287,Chad Soper,RHB,14,123,147,83.67,8,32,7,5,2,60,40.82,26.02,15.38,Papua New Guinea
570261,Dan Lincoln,RHB,11,123,123,100.0,9,48,11,9,2,53,43.09,39.02,13.67,England
1049265,Graham Kennedy,LHB,12,123,124,99.19,10,56,12,8,4,47,37.9,45.53,12.3,Ireland
5941,Ben Hilfenhaus,RHB,16,122,114,107.02,13,58,12,7,5,53,46.49,47.54,9.38,Australia
245490,Ahmed Raza,RHB,19,122,143,85.31,11,42,8,3,5,70,48.95,34.43,11.09,United Arab Emirates
1151338,Bilal Hassan,RHB,18,122,102,119.61,14,80,17,11,6,51,50.0,65.57,8.71,Uganda
214695,Alexei Kervezee,RHB,9,122,113,107.96,8,44,11,11,0,35,30.97,36.07,15.25,Netherlands
345279,Irfan Hafejee,RHB,8,122,176,69.32,9,56,14,14,0,104,59.09,45.9,13.56,Panama
1397998,Umair Sharif,RHB,7,122,102,119.61,5,64,13,7,6,37,36.27,52.46,24.4,Saudi Arabia
395057,Seth Rance,RHB,15,121,105,115.24,12,76,16,10,6,53,50.48,62.81,10.08,New Zealand
427485,Arjit Gupta,RHB,11,121,106,114.15,11,76,15,7,8,51,48.11,62.81,11.0,India
1314064,Ali Farasat,RHB,10,121,97,124.74,9,74,15,8,7,42,43.3,61.16,13.44,Hungary
1046635,Faran Afzal,RHB,4,121,115,105.22,3,68,14,8,6,53,46.09,56.2,40.33,Spain
1198948,Ijaz Hussain,RHB,17,121,138,87.68,15,54,13,12,1,71,51.45,44.63,8.07,Romania
1065115,Benjamin Manenti,RHB,13,121,121,100.0,12,64,14,10,4,58,47.93,52.89,10.08,Italy
46950,Cobus Pienaar,LHB,4,121,88,137.5,3,68,15,11,4,25,28.41,56.2,40.33,South Africa
1287029,Bipin Saurabh,RHB,4,121,92,131.52,4,86,18,11,7,43,46.74,71.07,30.25,India
46935,Michael Price,RHB,2,121,77,157.14,1,86,18,11,7,29,37.66,71.07,121.0,South Africa
1301599,Jordan Alegre,RHB,8,121,130,93.08,8,52,11,7,4,64,49.23,42.98,15.12,Philippines
331373,Fraser Colson,RHB,7,120,90,133.33,6,68,15,11,4,32,35.56,56.67,20.0,New Zealand
326460,Ryan Carters,RHB,10,120,109,110.09,6,54,13,12,1,40,36.7,45.0,20.0,Australia
589664,Nicholas Standford,RHB,5,120,81,148.15,3,80,17,11,6,33,40.74,66.67,40.0,United States of America
580988,Aslam Mohammad,RHB,6,120,90,133.33,7,94,18,7,11,48,53.33,78.33,17.14,Greece
457234,Keron Cottoy,LHB,9,120,104,115.38,5,66,14,9,5,43,41.35,55.0,24.0,West Indies
443150,Kyle Hope,RHB,5,120,110,109.09,5,68,16,14,2,49,44.55,56.67,24.0,West Indies
389605,Ashish Reddy,RHB,8,120,75,160.0,5,74,14,5,9,22,29.33,61.67,24.0,India
362683,Miguel Machado,RHB,8,120,92,130.43,6,70,15,10,5,37,40.22,58.33,20.0,Portugal
1287036,Jay Gohil,RHB,7,120,87,137.93,2,78,16,9,7,31,35.63,65.0,60.0,India
906745,Leniko Boucher,RHB,6,120,114,105.26,5,70,16,13,3,51,44.74,58.33,24.0,West Indies
1175454,Yash Nahar,RHB,3,120,88,136.36,2,66,14,9,5,31,35.23,55.0,60.0,India
1275726,Mukul Kadyan,RHB,11,120,94,127.66,8,88,19,13,6,49,52.13,73.33,15.0,Bulgaria
387026,Jigme Singye,RHB,7,119,152,78.29,7,24,6,6,0,69,45.39,20.17,17.0,Bhutan
1108830,Nyeem Young,RHB,12,119,126,94.44,10,56,10,2,8,64,50.79,47.06,11.9,West Indies
633301,Cameron Steel,RHB,9,119,94,126.6,8,64,15,13,2,33,35.11,53.78,14.88,England
1397990,Mohammed Irshad,RHB,8,119,114,104.39,7,54,10,3,7,47,41.23,45.38,17.0,Qatar
595783,Ajaz Patel,LHB,26,119,132,90.15,16,38,8,5,3,59,44.7,31.93,7.44,New Zealand
1151265,Bosco Tuyizere,RHB,11,119,141,84.4,10,42,10,9,1,68,48.23,35.29,11.9,Rwanda
646847,Dom Bess,RHB,19,119,100,119.0,10,62,14,11,3,35,35.0,52.1,11.9,England
1345199,Thiwanka Rajapaksha,RHB,5,119,119,100.0,6,56,14,14,0,57,47.9,47.06,19.83,Seychelles
1167318,Danilson Hawoe,RHB,21,119,92,129.35,16,78,16,9,7,44,47.83,65.55,7.44,Indonesia
329845,Mizanur Rahman,RHB,13,119,141,84.4,13,64,15,13,2,78,55.32,53.78,9.15,Bangladesh
792519,Dhananjaya Lakshan,LHB,10,119,101,117.82,6,64,14,10,4,41,40.59,53.78,19.83,Sri Lanka
414048,Lautaro Musiani,RHB,10,118,116,101.72,9,34,8,7,1,45,38.79,28.81,13.11,Argentina
1231590,James Coles,RHB,9,118,90,131.11,7,60,14,12,2,23,25.56,50.85,16.86,England
1058989,Aryan Lakra,LHB,11,118,112,105.36,8,60,12,6,6,51,45.54,50.85,14.75,United Arab Emirates
14014,Andy Hodd,RHB,12,118,107,110.28,10,74,16,11,5,53,49.53,62.71,11.8,England
1323433,Romeo Nath,RHB,7,118,128,92.19,6,64,13,7,6,69,53.91,54.24,19.67,Turkey
235524,Timycen Maruma,RHB,6,118,95,124.21,4,70,15,10,5,38,40.0,59.32,29.5,Zimbabwe
1319478,Anoop Orsu,RHB,10,118,98,120.41,5,70,14,7,7,44,44.9,59.32,23.6,Luxembourg
928113,Zephania Arinaitwe,RHB,9,118,96,122.92,9,96,23,21,2,52,54.17,81.36,13.11,Uganda
